,id_discente,sexo,data_nascimento,raca,estado_origem,cidade_origem,estado,municipio,bairro,nivel_ensino,forma_ingresso,ano_ingresso,periodo_ingresso,cotista,id_turma,id_curso,unidade,nota,reposicao,media_final,numero_total_faltas,descricao,ano,periodo,renda,escola_ens_medio,possui_bolsa_pesquisa,possui_auxilio_alimentacao,possui_auxilio_transporte,possui_auxilio_residencia_moradia
10,a2b5339caf4ea54ef4c904f25feb89ef,M,17-09-1995,Branco,Rio Grande do Norte,NATAL,Rio Grande do Norte,PARNAMIRIM,NOVA PARNAMIRIM,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217947,92127264.0,3.0,5.0,f,3.9,0.0,REPROVADO,2014,1,3000.0,Todo em escola particular ,f,f,f,f
11,a2b5339caf4ea54ef4c904f25feb89ef,M,17-09-1995,Branco,Rio Grande do Norte,NATAL,Rio Grande do Norte,PARNAMIRIM,NOVA PARNAMIRIM,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217947,92127264.0,3.0,5.0,f,3.9,0.0,REPROVADO,2014,1,3000.0,Todo em escola particular ,f,f,f,f
12,a2b5339caf4ea54ef4c904f25feb89ef,M,17-09-1995,Branco,Rio Grande do Norte,NATAL,Rio Grande do Norte,PARNAMIRIM,NOVA PARNAMIRIM,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217947,92127264.0,2.0,3.2,t,3.9,0.0,REPROVADO,2014,1,3000.0,Todo em escola particular ,f,f,f,f
13,a2b5339caf4ea54ef4c904f25feb89ef,M,17-09-1995,Branco,Rio Grande do Norte,NATAL,Rio Grande do Norte,PARNAMIRIM,NOVA PARNAMIRIM,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217947,92127264.0,1.0,3.3,f,3.9,0.0,REPROVADO,2014,1,3000.0,Todo em escola particular ,f,f,f,f
14,a2b5339caf4ea54ef4c904f25feb89ef,M,17-09-1995,Branco,Rio Grande do Norte,NATAL,Rio Grande do Norte,PARNAMIRIM,NOVA PARNAMIRIM,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217940,92127264.0,1.0,8.1,f,7.3,0.0,APROVADO,2014,1,3000.0,Todo em escola particular ,f,f,f,f
15,a2b5339caf4ea54ef4c904f25feb89ef,M,17-09-1995,Branco,Rio Grande do Norte,NATAL,Rio Grande do Norte,PARNAMIRIM,NOVA PARNAMIRIM,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217940,92127264.0,2.0,4.4,f,7.3,0.0,APROVADO,2014,1,3000.0,Todo em escola particular ,f,f,f,f
16,a2b5339caf4ea54ef4c904f25feb89ef,M,17-09-1995,Branco,Rio Grande do Norte,NATAL,Rio Grande do Norte,PARNAMIRIM,NOVA PARNAMIRIM,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217940,92127264.0,3.0,9.5,f,7.3,0.0,APROVADO,2014,1,3000.0,Todo em escola particular ,f,f,f,f
17,a2b5339caf4ea54ef4c904f25feb89ef,M,17-09-1995,Branco,Rio Grande do Norte,NATAL,Rio Grande do Norte,PARNAMIRIM,NOVA PARNAMIRIM,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217957,92127264.0,1.0,7.1,f,5.6,4.0,APROVADO POR NOTA,2014,1,3000.0,Todo em escola particular ,f,f,f,f
18,a2b5339caf4ea54ef4c904f25feb89ef,M,17-09-1995,Branco,Rio Grande do Norte,NATAL,Rio Grande do Norte,PARNAMIRIM,NOVA PARNAMIRIM,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217957,92127264.0,2.0,6.0,f,5.6,4.0,APROVADO POR NOTA,2014,1,3000.0,Todo em escola particular ,f,f,f,f
19,a2b5339caf4ea54ef4c904f25feb89ef,M,17-09-1995,Branco,Rio Grande do Norte,NATAL,Rio Grande do Norte,PARNAMIRIM,NOVA PARNAMIRIM,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217957,92127264.0,3.0,3.8,f,5.6,4.0,APROVADO POR NOTA,2014,1,3000.0,Todo em escola particular ,f,f,f,f
20,a2b5339caf4ea54ef4c904f25feb89ef,M,17-09-1995,Branco,Rio Grande do Norte,NATAL,Rio Grande do Norte,PARNAMIRIM,NOVA PARNAMIRIM,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1223529,92127264.0,0.0,0.0,0,0.0,0.0,DESISTENCIA,2014,1,3000.0,Todo em escola particular ,f,f,f,f
21,a2b5339caf4ea54ef4c904f25feb89ef,M,17-09-1995,Branco,Rio Grande do Norte,NATAL,Rio Grande do Norte,PARNAMIRIM,NOVA PARNAMIRIM,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217955,92127264.0,2.0,5.5,f,5.3,6.0,APROVADO,2014,1,3000.0,Todo em escola particular ,f,f,f,f
22,a2b5339caf4ea54ef4c904f25feb89ef,M,17-09-1995,Branco,Rio Grande do Norte,NATAL,Rio Grande do Norte,PARNAMIRIM,NOVA PARNAMIRIM,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217955,92127264.0,3.0,3.0,f,5.3,6.0,APROVADO,2014,1,3000.0,Todo em escola particular ,f,f,f,f
23,a2b5339caf4ea54ef4c904f25feb89ef,M,17-09-1995,Branco,Rio Grande do Norte,NATAL,Rio Grande do Norte,PARNAMIRIM,NOVA PARNAMIRIM,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217955,92127264.0,1.0,2.8,t,5.3,6.0,APROVADO,2014,1,3000.0,Todo em escola particular ,f,f,f,f
24,40846f2f09da1435f6eb303ce9d0d768,M,03-12-1985,Negro,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,IGAPÓ,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217961,92127264.0,1.0,8.6,f,6.1,0.0,APROVADO POR NOTA,2014,1,2500.0,Parte em escola pública parte em escola particular ,f,f,f,f
25,40846f2f09da1435f6eb303ce9d0d768,M,03-12-1985,Negro,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,IGAPÓ,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217961,92127264.0,2.0,5.2,f,6.1,0.0,APROVADO POR NOTA,2014,1,2500.0,Parte em escola pública parte em escola particular ,f,f,f,f
26,40846f2f09da1435f6eb303ce9d0d768,M,03-12-1985,Negro,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,IGAPÓ,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217961,92127264.0,3.0,4.5,f,6.1,0.0,APROVADO POR NOTA,2014,1,2500.0,Parte em escola pública parte em escola particular ,f,f,f,f
27,40846f2f09da1435f6eb303ce9d0d768,M,03-12-1985,Negro,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,IGAPÓ,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217952,92127264.0,1.0,0.8,f,1.9,34.0,REPROVADO POR MÉDIA E POR FALTAS,2014,1,2500.0,Parte em escola pública parte em escola particular ,f,f,f,f
28,40846f2f09da1435f6eb303ce9d0d768,M,03-12-1985,Negro,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,IGAPÓ,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217952,92127264.0,2.0,2.8,f,1.9,34.0,REPROVADO POR MÉDIA E POR FALTAS,2014,1,2500.0,Parte em escola pública parte em escola particular ,f,f,f,f
29,40846f2f09da1435f6eb303ce9d0d768,M,03-12-1985,Negro,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,IGAPÓ,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217952,92127264.0,3.0,2.1,f,1.9,34.0,REPROVADO POR MÉDIA E POR FALTAS,2014,1,2500.0,Parte em escola pública parte em escola particular ,f,f,f,f
30,40846f2f09da1435f6eb303ce9d0d768,M,03-12-1985,Negro,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,IGAPÓ,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217939,92127264.0,1.0,7.0,f,6.5,18.0,APROVADO POR NOTA,2014,1,2500.0,Parte em escola pública parte em escola particular ,f,f,f,f
31,40846f2f09da1435f6eb303ce9d0d768,M,03-12-1985,Negro,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,IGAPÓ,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217939,92127264.0,2.0,4.1,f,6.5,18.0,APROVADO POR NOTA,2014,1,2500.0,Parte em escola pública parte em escola particular ,f,f,f,f
32,40846f2f09da1435f6eb303ce9d0d768,M,03-12-1985,Negro,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,IGAPÓ,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217939,92127264.0,3.0,8.3,f,6.5,18.0,APROVADO POR NOTA,2014,1,2500.0,Parte em escola pública parte em escola particular ,f,f,f,f
33,0188fee9f69676d5d450513676ffa20f,M,18-02-1994,Branco,Rio Grande do Norte,OURO BRANCO,Rio Grande do Norte,OURO BRANCO,CENTRO,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217941,92127264.0,1.0,5.7,f,5.6,8.0,APROVADO POR NOTA,2014,1,2600.0,Todo em escola publica ,f,t,f,t
34,0188fee9f69676d5d450513676ffa20f,M,18-02-1994,Branco,Rio Grande do Norte,OURO BRANCO,Rio Grande do Norte,OURO BRANCO,CENTRO,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217941,92127264.0,2.0,5.2,f,5.6,8.0,APROVADO POR NOTA,2014,1,2600.0,Todo em escola publica ,f,t,f,t
35,0188fee9f69676d5d450513676ffa20f,M,18-02-1994,Branco,Rio Grande do Norte,OURO BRANCO,Rio Grande do Norte,OURO BRANCO,CENTRO,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217941,92127264.0,3.0,6.0,f,5.6,8.0,APROVADO POR NOTA,2014,1,2600.0,Todo em escola publica ,f,t,f,t
36,0188fee9f69676d5d450513676ffa20f,M,18-02-1994,Branco,Rio Grande do Norte,OURO BRANCO,Rio Grande do Norte,OURO BRANCO,CENTRO,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217950,92127264.0,1.0,5.6,f,6.1,12.0,APROVADO,2014,1,2600.0,Todo em escola publica ,f,t,f,t
37,0188fee9f69676d5d450513676ffa20f,M,18-02-1994,Branco,Rio Grande do Norte,OURO BRANCO,Rio Grande do Norte,OURO BRANCO,CENTRO,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217950,92127264.0,2.0,8.1,f,6.1,12.0,APROVADO,2014,1,2600.0,Todo em escola publica ,f,t,f,t
38,0188fee9f69676d5d450513676ffa20f,M,18-02-1994,Branco,Rio Grande do Norte,OURO BRANCO,Rio Grande do Norte,OURO BRANCO,CENTRO,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217950,92127264.0,3.0,2.0,t,6.1,12.0,APROVADO,2014,1,2600.0,Todo em escola publica ,f,t,f,t
39,0188fee9f69676d5d450513676ffa20f,M,18-02-1994,Branco,Rio Grande do Norte,OURO BRANCO,Rio Grande do Norte,OURO BRANCO,CENTRO,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217957,92127264.0,1.0,2.2,f,3.5,10.0,REPROVADO,2014,1,2600.0,Todo em escola publica ,f,t,f,t
40,0188fee9f69676d5d450513676ffa20f,M,18-02-1994,Branco,Rio Grande do Norte,OURO BRANCO,Rio Grande do Norte,OURO BRANCO,CENTRO,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217957,92127264.0,2.0,5.0,f,3.5,10.0,REPROVADO,2014,1,2600.0,Todo em escola publica ,f,t,f,t
41,0188fee9f69676d5d450513676ffa20f,M,18-02-1994,Branco,Rio Grande do Norte,OURO BRANCO,Rio Grande do Norte,OURO BRANCO,CENTRO,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217957,92127264.0,3.0,3.3,f,3.5,10.0,REPROVADO,2014,1,2600.0,Todo em escola publica ,f,t,f,t
42,0188fee9f69676d5d450513676ffa20f,M,18-02-1994,Branco,Rio Grande do Norte,OURO BRANCO,Rio Grande do Norte,OURO BRANCO,CENTRO,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217964,92127264.0,1.0,5.6,f,6.6,2.0,APROVADO POR NOTA,2014,1,2600.0,Todo em escola publica ,f,t,f,t
43,0188fee9f69676d5d450513676ffa20f,M,18-02-1994,Branco,Rio Grande do Norte,OURO BRANCO,Rio Grande do Norte,OURO BRANCO,CENTRO,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217964,92127264.0,2.0,7.6,f,6.6,2.0,APROVADO POR NOTA,2014,1,2600.0,Todo em escola publica ,f,t,f,t
44,0188fee9f69676d5d450513676ffa20f,M,18-02-1994,Branco,Rio Grande do Norte,OURO BRANCO,Rio Grande do Norte,OURO BRANCO,CENTRO,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217945,92127264.0,1.0,6.0,f,5.0,4.0,APROVADO,2014,1,2600.0,Todo em escola publica ,f,t,f,t
45,0188fee9f69676d5d450513676ffa20f,M,18-02-1994,Branco,Rio Grande do Norte,OURO BRANCO,Rio Grande do Norte,OURO BRANCO,CENTRO,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217945,92127264.0,2.0,2.8,t,5.0,4.0,APROVADO,2014,1,2600.0,Todo em escola publica ,f,t,f,t
46,0188fee9f69676d5d450513676ffa20f,M,18-02-1994,Branco,Rio Grande do Norte,OURO BRANCO,Rio Grande do Norte,OURO BRANCO,CENTRO,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217945,92127264.0,3.0,6.0,f,5.0,4.0,APROVADO,2014,1,2600.0,Todo em escola publica ,f,t,f,t
47,0188fee9f69676d5d450513676ffa20f,M,18-02-1994,Branco,Rio Grande do Norte,OURO BRANCO,Rio Grande do Norte,OURO BRANCO,CENTRO,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217964,92127264.0,1.0,5.6,f,6.6,2.0,APROVADO POR NOTA,2014,1,2600.0,Todo em escola publica ,f,t,f,t
48,0188fee9f69676d5d450513676ffa20f,M,18-02-1994,Branco,Rio Grande do Norte,OURO BRANCO,Rio Grande do Norte,OURO BRANCO,CENTRO,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217964,92127264.0,2.0,7.6,f,6.6,2.0,APROVADO POR NOTA,2014,1,2600.0,Todo em escola publica ,f,t,f,t
49,570cb04eb23871dd7b2eae6244b79378,M,17-03-1986,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,CIDADE DA ESPERANÇA,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217966,92127264.0,1.0,5.8,f,6.1,2.0,APROVADO POR NOTA,2014,1,260000.0,Parte em escola pública parte em escola particular ,f,f,f,f
50,570cb04eb23871dd7b2eae6244b79378,M,17-03-1986,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,CIDADE DA ESPERANÇA,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217966,92127264.0,2.0,6.4,f,6.1,2.0,APROVADO POR NOTA,2014,1,260000.0,Parte em escola pública parte em escola particular ,f,f,f,f
51,570cb04eb23871dd7b2eae6244b79378,M,17-03-1986,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,CIDADE DA ESPERANÇA,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217966,92127264.0,1.0,5.8,f,6.1,2.0,APROVADO POR NOTA,2014,1,260000.0,Parte em escola pública parte em escola particular ,f,f,f,f
52,570cb04eb23871dd7b2eae6244b79378,M,17-03-1986,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,CIDADE DA ESPERANÇA,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217966,92127264.0,2.0,6.4,f,6.1,2.0,APROVADO POR NOTA,2014,1,260000.0,Parte em escola pública parte em escola particular ,f,f,f,f
53,570cb04eb23871dd7b2eae6244b79378,M,17-03-1986,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,CIDADE DA ESPERANÇA,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217969,92127264.0,1.0,5.8,f,6.1,18.0,APROVADO POR NOTA,2014,1,260000.0,Parte em escola pública parte em escola particular ,f,f,f,f
54,570cb04eb23871dd7b2eae6244b79378,M,17-03-1986,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,CIDADE DA ESPERANÇA,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217969,92127264.0,2.0,6.5,f,6.1,18.0,APROVADO POR NOTA,2014,1,260000.0,Parte em escola pública parte em escola particular ,f,f,f,f
55,570cb04eb23871dd7b2eae6244b79378,M,17-03-1986,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,CIDADE DA ESPERANÇA,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217969,92127264.0,3.0,6.0,f,6.1,18.0,APROVADO POR NOTA,2014,1,260000.0,Parte em escola pública parte em escola particular ,f,f,f,f
56,570cb04eb23871dd7b2eae6244b79378,M,17-03-1986,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,CIDADE DA ESPERANÇA,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217942,92127264.0,1.0,5.5,f,5.4,6.0,APROVADO POR NOTA,2014,1,260000.0,Parte em escola pública parte em escola particular ,f,f,f,f
57,570cb04eb23871dd7b2eae6244b79378,M,17-03-1986,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,CIDADE DA ESPERANÇA,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217942,92127264.0,2.0,5.7,f,5.4,6.0,APROVADO POR NOTA,2014,1,260000.0,Parte em escola pública parte em escola particular ,f,f,f,f
58,570cb04eb23871dd7b2eae6244b79378,M,17-03-1986,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,CIDADE DA ESPERANÇA,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217942,92127264.0,3.0,5.0,f,5.4,6.0,APROVADO POR NOTA,2014,1,260000.0,Parte em escola pública parte em escola particular ,f,f,f,f
59,570cb04eb23871dd7b2eae6244b79378,M,17-03-1986,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,CIDADE DA ESPERANÇA,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217947,92127264.0,3.0,5.0,f,5.7,2.0,APROVADO POR NOTA,2014,1,260000.0,Parte em escola pública parte em escola particular ,f,f,f,f
60,570cb04eb23871dd7b2eae6244b79378,M,17-03-1986,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,CIDADE DA ESPERANÇA,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217947,92127264.0,1.0,6.8,f,5.7,2.0,APROVADO POR NOTA,2014,1,260000.0,Parte em escola pública parte em escola particular ,f,f,f,f
61,570cb04eb23871dd7b2eae6244b79378,M,17-03-1986,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,CIDADE DA ESPERANÇA,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217947,92127264.0,2.0,5.2,f,5.7,2.0,APROVADO POR NOTA,2014,1,260000.0,Parte em escola pública parte em escola particular ,f,f,f,f
62,570cb04eb23871dd7b2eae6244b79378,M,17-03-1986,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,CIDADE DA ESPERANÇA,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217947,92127264.0,3.0,5.0,f,5.7,2.0,APROVADO POR NOTA,2014,1,260000.0,Parte em escola pública parte em escola particular ,f,f,f,f
63,570cb04eb23871dd7b2eae6244b79378,M,17-03-1986,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,CIDADE DA ESPERANÇA,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217940,92127264.0,1.0,9.8,f,8.0,0.0,APROVADO,2014,1,260000.0,Parte em escola pública parte em escola particular ,f,f,f,f
64,570cb04eb23871dd7b2eae6244b79378,M,17-03-1986,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,CIDADE DA ESPERANÇA,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217940,92127264.0,2.0,4.7,f,8.0,0.0,APROVADO,2014,1,260000.0,Parte em escola pública parte em escola particular ,f,f,f,f
65,570cb04eb23871dd7b2eae6244b79378,M,17-03-1986,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,CIDADE DA ESPERANÇA,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217940,92127264.0,3.0,9.5,f,8.0,0.0,APROVADO,2014,1,260000.0,Parte em escola pública parte em escola particular ,f,f,f,f
66,570cb04eb23871dd7b2eae6244b79378,M,17-03-1986,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,CIDADE DA ESPERANÇA,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217957,92127264.0,1.0,7.6,f,5.0,8.0,APROVADO POR NOTA,2014,1,260000.0,Parte em escola pública parte em escola particular ,f,f,f,f
67,570cb04eb23871dd7b2eae6244b79378,M,17-03-1986,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,CIDADE DA ESPERANÇA,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217957,92127264.0,2.0,3.5,f,5.0,8.0,APROVADO POR NOTA,2014,1,260000.0,Parte em escola pública parte em escola particular ,f,f,f,f
68,570cb04eb23871dd7b2eae6244b79378,M,17-03-1986,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,CIDADE DA ESPERANÇA,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217957,92127264.0,3.0,3.8,f,5.0,8.0,APROVADO POR NOTA,2014,1,260000.0,Parte em escola pública parte em escola particular ,f,f,f,f
69,570cb04eb23871dd7b2eae6244b79378,M,17-03-1986,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,CIDADE DA ESPERANÇA,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1223529,92127264.0,0.0,0.0,0,0.0,0.0,DESISTENCIA,2014,1,260000.0,Parte em escola pública parte em escola particular ,f,f,f,f
70,570cb04eb23871dd7b2eae6244b79378,M,17-03-1986,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,CIDADE DA ESPERANÇA,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217955,92127264.0,1.0,4.9,f,5.4,10.0,APROVADO POR NOTA,2014,1,260000.0,Parte em escola pública parte em escola particular ,f,f,f,f
71,570cb04eb23871dd7b2eae6244b79378,M,17-03-1986,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,CIDADE DA ESPERANÇA,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217955,92127264.0,2.0,5.9,f,5.4,10.0,APROVADO POR NOTA,2014,1,260000.0,Parte em escola pública parte em escola particular ,f,f,f,f
72,570cb04eb23871dd7b2eae6244b79378,M,17-03-1986,Pardo,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,CIDADE DA ESPERANÇA,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217955,92127264.0,3.0,5.3,f,5.4,10.0,APROVADO POR NOTA,2014,1,260000.0,Parte em escola pública parte em escola particular ,f,f,f,f
73,dcb8f294bee8769bdfec88486911362f,M,04-03-1993,Branco,Rio Grande do Norte,NATAL,Rio Grande do Norte,NATAL,DIX-SEPT ROSADO,GRADUAÇÃO,VESTIBULAR,2013,1.0,f,1217968,92127264.0,1.0,0.0,f,0.0,0.0,TRANCADO,2014,1,1400.0,Todo em escola publica ,f,f,f,f
