id_discente,sexo,data_nascimento,raca,estado_origem,cidade_origem,estado,municipio,bairro,nivel_ensino,forma_ingresso,ano_ingresso,periodo_ingresso,cotista,id_turma,id_curso,unidade,nota,reposicao,media_final,numero_total_faltas,descricao,ano,periodo,renda,escola_ens_medio,possui_bolsa_pesquisa,possui_auxilio_alimentacao,possui_auxilio_transporte,possui_auxilio_residencia_moradia,faixa_salarial,idade,faixa_etaria
934e88c3c9b5350160b13b623c2d340d,M,1995-11-08,BRANCO,SAO_PAULO,SAO_PAULO,RIO_GRANDE_DO_NORTE,NATAL,NEOPOLIS,GRADUACAO,VESTIBULAR,2013,1.0,F,57566818,92127264.0,3.0,4.5,F,5.6,6.0,APROVADO_POR_NOTA,2015,2,1800.0,TODO_EM_ESCOLA_PARTICULAR_,F,T,F,T,MAIOR_QUE_1000_ATE_2000,22,MAIOR_QUE_20_ATE_25
e16576bd21bb2c78f61e3b895da26433,M,1993-08-07,BRANCO,RIO_GRANDE_DO_NORTE,MOSSORO,RIO_GRANDE_DO_NORTE,PARNAMIRIM,EMAUS,GRADUACAO,VESTIBULAR,2013,1.0,F,57565081,92127264.0,0.0,0.0,0,0.0,0.0,TRANCADO,2015,2,2000.0,TODO_EM_ESCOLA_PUBLICA_,F,F,F,F,MAIOR_QUE_1000_ATE_2000,24,MAIOR_QUE_20_ATE_25
b0e148daf401068c1b47be520d5bb181,F,1993-03-24,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,PARNAMIRIM,PASSAGEM_DE_AREIA,GRADUACAO,VESTIBULAR,2013,1.0,T,57566729,92127264.0,1.0,9.5,F,8.3,5.0,APROVADO,2015,2,800.0,TODO_EM_ESCOLA_PUBLICA_,T,T,F,F,ATE_1000_REAIS,24,MAIOR_QUE_20_ATE_25
4402f41efd8b2de8bd404bf6cdce34ef,M,1995-10-03,BRANCO,RIO_GRANDE_DO_NORTE,ASSU,RIO_GRANDE_DO_NORTE,NATAL,LAGOA_NOVA,GRADUACAO,VESTIBULAR,2013,1.0,F,57567573,92127264.0,1.0,1.9,T,3.3,4.0,REPROVADO,2015,2,800.0,TODO_EM_ESCOLA_PUBLICA_,F,T,F,T,ATE_1000_REAIS,22,MAIOR_QUE_20_ATE_25
9fab264022905965335b7bc3964f7ed1,M,1996-05-05,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,CAPIM_MACIO,GRADUACAO,VESTIBULAR,2013,1.0,F,57566724,92127264.0,1.0,9.0,F,8.3,0.0,APROVADO,2015,2,12000.0,PARTE_EM_ESCOLA_PUBLICA_PARTE_EM_ESCOLA_PARTICULAR_,F,F,F,F,MAIOR_QUE_4000,21,MAIOR_QUE_20_ATE_25
9e23bf7be54e62a27cd40e83a4b8e854,F,1995-11-14,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NEOPOLIS,GRADUACAO,VESTIBULAR,2013,1.0,F,57563851,92127264.0,1.0,7.5,F,8.0,0.0,APROVADO,2015,2,6000.0,TODO_EM_ESCOLA_PARTICULAR_,F,F,F,F,MAIOR_QUE_4000,22,MAIOR_QUE_20_ATE_25
2f88ff7e6e0e58cb307f6e6c4dbd80e3,M,1995-07-04,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,PEDRO_VELHO,LOTEAMENTO_VILA_NOVA,GRADUACAO,VESTIBULAR,2013,1.0,F,57566689,92127264.0,0.0,0.0,0,0.0,0.0,DESISTENCIA,2015,2,4000.0,PARTE_EM_ESCOLA_PUBLICA_PARTE_EM_ESCOLA_PARTICULAR_,T,F,F,F,MAIOR_QUE_3000_ATE_4000,22,MAIOR_QUE_20_ATE_25
32daafffbc274ee74e2c8ea9f9b792a6,M,1994-05-07,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,CAPIM_MACIO,GRADUACAO,VESTIBULAR,2013,1.0,F,57568485,92127264.0,1.0,0.0,F,0.0,82.0,REPROVADO_POR_MEDIA_E_POR_FALTAS,2015,2,3.0,PARTE_EM_ESCOLA_PUBLICA_PARTE_EM_ESCOLA_PARTICULAR_,F,F,F,F,ATE_1000_REAIS,23,MAIOR_QUE_20_ATE_25
cb75f724561edc0a0a2be38dfe95322c,M,1995-03-15,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,POTENGI,GRADUACAO,VESTIBULAR,2013,1.0,F,57566724,92127264.0,1.0,8.7,F,8.3,0.0,APROVADO,2015,2,5500.0,TODO_EM_ESCOLA_PUBLICA_,F,F,F,F,MAIOR_QUE_4000,22,MAIOR_QUE_20_ATE_25
b06b391213ef9e3897598dec729ae710,M,1995-04-27,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,PARNAMIRIM,EMAUS,GRADUACAO,VESTIBULAR,2013,1.0,F,57566698,92127264.0,2.0,4.8,F,5.3,0.0,APROVADO_POR_NOTA,2015,2,6374.0,TODO_EM_ESCOLA_PARTICULAR_,T,F,F,F,MAIOR_QUE_4000,22,MAIOR_QUE_20_ATE_25
77a188e6ffe37c8c56916b5669cc1fa8,M,1996-08-20,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NOSSA_SENHORA_DE_NAZARE,GRADUACAO,VESTIBULAR,2013,1.0,F,57567573,92127264.0,1.0,6.5,F,5.9,17.0,APROVADO_POR_NOTA,2015,2,1576.0,TODO_EM_ESCOLA_PUBLICA_,F,F,F,F,MAIOR_QUE_1000_ATE_2000,21,MAIOR_QUE_20_ATE_25
2297eebcbf4008c925c4056c12bb3b27,M,1992-06-19,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,CAPIM_MACIO,GRADUACAO,VESTIBULAR,2013,1.0,F,57567573,92127264.0,1.0,7.0,F,6.2,6.0,APROVADO_POR_NOTA,2015,2,2896.0,TODO_EM_ESCOLA_PUBLICA_,T,F,F,F,MAIOR_QUE_2000_ATE_3000,25,MAIOR_QUE_20_ATE_25
098328a35e4c60b120e4bb6b94c8a0f6,M,1994-06-06,BRANCO,SAO_PAULO,SAO_PAULO,RIO_GRANDE_DO_NORTE,PARNAMIRIM,PASSAGEM_DE_AREIA,GRADUACAO,VESTIBULAR,2013,1.0,F,57567573,92127264.0,1.0,6.6,F,5.5,8.0,APROVADO_POR_NOTA,2015,2,800.0,TODO_EM_ESCOLA_PUBLICA_,T,F,F,F,ATE_1000_REAIS,23,MAIOR_QUE_20_ATE_25
8d2a3b00a41279debf258bc6c6305205,M,1995-02-21,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,PARNAMIRIM,PARQUE_DE_EXPOSICOES,GRADUACAO,VESTIBULAR,2013,1.0,F,57564848,92127264.0,1.0,9.2,F,6.9,16.0,APROVADO_POR_NOTA,2015,2,2100.0,EM_ESCOLA_PARTICULAR_COM_BOLSA_,F,T,F,F,MAIOR_QUE_2000_ATE_3000,22,MAIOR_QUE_20_ATE_25
935575d8369467656832d455e86b8290,M,1993-03-07,BRANCO,RIO_GRANDE_DO_NORTE,TOUROS,RIO_GRANDE_DO_NORTE,NATAL,NOSSA_SENHORA_DA_APRESENTACAO,GRADUACAO,VESTIBULAR,2013,1.0,F,57564866,92127264.0,0.0,0.0,0,0.0,0.0,DESISTENCIA,2015,2,1400.0,TODO_EM_ESCOLA_PUBLICA_,F,F,F,F,MAIOR_QUE_1000_ATE_2000,24,MAIOR_QUE_20_ATE_25
af65b0051467eb06384d34802be17b9b,M,1995-04-03,BRANCO,PERNAMBUCO,CARUARU,RIO_GRANDE_DO_NORTE,NATAL,CAPIM_MACIO,GRADUACAO,VESTIBULAR,2013,1.0,F,57567587,92127264.0,1.0,5.0,F,5.7,12.0,APROVADO_POR_NOTA,2015,2,2680.0,EM_ESCOLA_PARTICULAR_COM_BOLSA_,F,T,F,F,MAIOR_QUE_2000_ATE_3000,22,MAIOR_QUE_20_ATE_25
511d0df6f55de7f9c4818636b1535e02,F,1995-05-16,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,PARNAMIRIM,EMAUS,GRADUACAO,SISU,2013,1.0,F,57564848,92127264.0,1.0,5.8,F,5.8,6.0,APROVADO_POR_NOTA,2015,2,3000.0,TODO_EM_ESCOLA_PARTICULAR_,T,F,F,F,MAIOR_QUE_2000_ATE_3000,22,MAIOR_QUE_20_ATE_25
f47ace7fbb22012f488f24b9a2593db9,M,1995-03-14,NEGRO,RIO_GRANDE_DO_NORTE,CEARA___MIRIM,RIO_GRANDE_DO_NORTE,CEARA_MIRIM,CENTRO,GRADUACAO,SISU,2013,1.0,F,57564848,92127264.0,1.0,3.9,F,5.5,12.0,APROVADO_POR_NOTA,2015,2,2184.0,TODO_EM_ESCOLA_PARTICULAR_,F,F,F,F,MAIOR_QUE_2000_ATE_3000,22,MAIOR_QUE_20_ATE_25
515f232c90b19e1014be58aeb8b56266,F,1996-04-18,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,QUINTAS,GRADUACAO,SISU,2013,1.0,F,57564848,92127264.0,1.0,6.6,F,6.4,10.0,APROVADO_POR_NOTA,2015,2,1400.0,TODO_EM_ESCOLA_PARTICULAR_,F,F,F,F,MAIOR_QUE_1000_ATE_2000,21,MAIOR_QUE_20_ATE_25
94f27183387ba163815ccb077b676073,F,1989-03-25,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,REDINHA,GRADUACAO,SISU,2013,1.0,F,57564841,92127264.0,1.0,8.7,F,8.6,0.0,APROVADO,2015,2,1060.0,EM_ESCOLA_PARTICULAR_COM_BOLSA_,F,T,F,F,MAIOR_QUE_1000_ATE_2000,28,MAIOR_QUE_25_ATE_35
2849447e693afb0816767beb8dc0a942,M,1995-09-14,BRANCO,SAO_PAULO,SAO_PAULO,RIO_GRANDE_DO_NORTE,AREZ,CENTRO,GRADUACAO,SISU,2013,1.0,F,57564848,92127264.0,1.0,6.7,F,5.9,14.0,APROVADO_POR_NOTA,2015,2,3200.0,TODO_EM_ESCOLA_PUBLICA_,F,F,F,F,MAIOR_QUE_3000_ATE_4000,22,MAIOR_QUE_20_ATE_25
8adfd36bd28efb815197f6837af8b2b9,F,1994-10-14,PARDO,PARA,BELEM,RIO_GRANDE_DO_NORTE,NATAL,CAPIM_MACIO,GRADUACAO,SISU,2013,1.0,F,57565081,92127264.0,2.0,9.5,F,9.2,16.0,APROVADO,2015,2,10000.0,TODO_EM_ESCOLA_PARTICULAR_,F,F,F,F,MAIOR_QUE_4000,23,MAIOR_QUE_20_ATE_25
c1d4e7afda2dc570f6d8319b0f511f8b,M,1995-10-06,BRANCO,SANTA_CATARINA,MARAVILHA,RIO_GRANDE_DO_NORTE,NATAL,LAGOA_NOVA,GRADUACAO,SISU,2013,1.0,F,57566729,92127264.0,1.0,9.5,F,9.3,4.0,APROVADO,2015,2,5068.0,TODO_EM_ESCOLA_PARTICULAR_,F,F,F,F,MAIOR_QUE_4000,22,MAIOR_QUE_20_ATE_25
da437177e090ab90ea33ba772cfbae03,M,1991-05-15,BRANCO,RIO_GRANDE_DO_NORTE,MACAU,RIO_GRANDE_DO_NORTE,NATAL,NOSSA_SENHORA_DE_NAZARE,GRADUACAO,VESTIBULAR,2013,1.0,F,57564849,92127264.0,1.0,2.3,F,2.3,14.0,REPROVADO,2015,2,7500.0,TODO_EM_ESCOLA_PUBLICA_,F,F,F,F,MAIOR_QUE_4000,26,MAIOR_QUE_25_ATE_35
a9d5358e13241d1fc953196fa2983412,M,1993-04-19,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,TANGARA,CENTRO,GRADUACAO,VESTIBULAR,2013,1.0,F,57566729,92127264.0,1.0,7.0,F,7.2,8.0,APROVADO,2015,2,2062.0,TODO_EM_ESCOLA_PUBLICA_,F,T,F,T,MAIOR_QUE_2000_ATE_3000,24,MAIOR_QUE_20_ATE_25
bc2bc7b8d6d7550aeaf952fd146e716e,M,1992-07-13,BRANCO,PERNAMBUCO,RECIFE,RIO_GRANDE_DO_NORTE,NATAL,PONTA_NEGRA,GRADUACAO,VESTIBULAR,2013,1.0,F,57567573,92127264.0,1.0,6.5,F,5.6,10.0,APROVADO_POR_NOTA,2015,2,700.0,TODO_EM_ESCOLA_PUBLICA_,F,F,F,F,ATE_1000_REAIS,25,MAIOR_QUE_20_ATE_25
c6e6b75a1e8fb3912dc281802313a782,M,1995-05-01,BRANCO,RIO_GRANDE_DO_NORTE,PARNAMIRIM,RIO_GRANDE_DO_NORTE,PARNAMIRIM,NOVA_PARNAMIRIM,GRADUACAO,SISU,2013,1.0,F,57564854,92127264.0,1.0,6.9,F,8.1,2.0,APROVADO,2015,2,6000.0,TODO_EM_ESCOLA_PARTICULAR_,T,F,F,F,MAIOR_QUE_4000,22,MAIOR_QUE_20_ATE_25
63e97bc77196994b439cb853cea9d42d,F,1994-10-07,BRANCO,RIO_GRANDE_DO_NORTE,PAU_DOS_FERROS,RIO_GRANDE_DO_NORTE,DOUTOR_SEVERIANO,CENTRO,GRADUACAO,SISU,2013,1.0,F,57566724,92127264.0,1.0,6.3,F,5.5,0.0,APROVADO_POR_NOTA,2015,2,500.0,TODO_EM_ESCOLA_PUBLICA_,F,F,F,F,ATE_1000_REAIS,23,MAIOR_QUE_20_ATE_25
7a4c4b293541c00f8352c2fa485b547c,M,1994-12-27,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,PARNAMIRIM,NOVA_PARNAMIRIM,GRADUACAO,SISU,2013,1.0,F,57566703,92127264.0,1.0,4.8,F,5.6,0.0,APROVADO_POR_NOTA,2015,2,3700.0,TODO_EM_ESCOLA_PARTICULAR_,F,F,F,F,MAIOR_QUE_3000_ATE_4000,23,MAIOR_QUE_20_ATE_25
f23e5fa8c16da3a0b77a4ed738182750,F,1994-05-12,BRANCO,PERNAMBUCO,RECIFE,RIO_GRANDE_DO_NORTE,NATAL,NOSSA_SENHORA_DA_APRESENTACAO,GRADUACAO,SISU,2013,1.0,F,57564868,92127264.0,1.0,2.0,F,0.7,0.0,REPROVADO,2015,2,650.0,TODO_EM_ESCOLA_PUBLICA_,F,T,F,F,ATE_1000_REAIS,23,MAIOR_QUE_20_ATE_25
990a6d5b8c374d5302e2716f022cf495,M,1985-09-20,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,PITIMBU,GRADUACAO,SISU,2013,1.0,F,57564073,92127264.0,1.0,9.0,F,9.0,6.0,APROVADO,2015,2,3500.0,TODO_EM_ESCOLA_PARTICULAR_,F,F,F,F,MAIOR_QUE_3000_ATE_4000,32,MAIOR_QUE_25_ATE_35
876c9810d6f4b25797d73c942f55764e,M,1993-03-26,BRANCO,RIO_GRANDE_DO_NORTE,CURRAIS_NOVOS,RIO_GRANDE_DO_NORTE,NATAL,IGAPO,GRADUACAO,SISU,2013,1.0,F,57564846,92127264.0,1.0,7.3,F,5.9,0.0,APROVADO_POR_NOTA,2015,2,2300.0,TODO_EM_ESCOLA_PARTICULAR_,F,T,F,F,MAIOR_QUE_2000_ATE_3000,24,MAIOR_QUE_20_ATE_25
04b1241196c8b2d85fb33f7423c0af2f,M,1993-03-03,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,PARNAMIRIM,EMAUS,GRADUACAO,REOCUPACAO_DE_VAGAS_RESIDUAIS,2014,1.0,F,57565220,92127264.0,1.0,9.7,F,9.9,4.0,APROVADO,2015,2,3600.0,TODO_EM_ESCOLA_PARTICULAR_,F,F,F,F,MAIOR_QUE_3000_ATE_4000,24,MAIOR_QUE_20_ATE_25
7f526a2061ee189867da31102097f91e,F,1995-11-03,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,LAGOA_SECA,GRADUACAO,SISU,2014,1.0,T,57564848,92127264.0,1.0,7.3,F,7.0,15.0,APROVADO,2015,2,4000.0,TODO_EM_ESCOLA_PUBLICA_,F,F,F,F,MAIOR_QUE_3000_ATE_4000,22,MAIOR_QUE_20_ATE_25
8336cceaf3e6275f4bd0611280702f1e,M,1995-10-03,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,POTENGI,GRADUACAO,SISU,2014,1.0,T,57564849,92127264.0,1.0,6.1,F,7.8,0.0,APROVADO,2015,2,3624.0,TODO_EM_ESCOLA_PUBLICA_,F,F,F,F,MAIOR_QUE_3000_ATE_4000,22,MAIOR_QUE_20_ATE_25
f59c7673d9a33ed201ee68798b80304d,M,1989-10-28,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,CANDELARIA,GRADUACAO,SISU,2014,1.0,T,57564849,92127264.0,1.0,8.0,F,5.6,14.0,APROVADO_POR_NOTA,2015,2,1448.0,TODO_EM_ESCOLA_PUBLICA_,F,T,F,T,MAIOR_QUE_1000_ATE_2000,28,MAIOR_QUE_25_ATE_35
9a6063976e50a8fa09edeb69afb09ef4,M,1962-06-17,PARDO,IGNORADO/EXTERIOR,NATAL,RIO_GRANDE_DO_NORTE,NATAL,NEOPOLIS,GRADUACAO,SISU,2014,1.0,F,57564858,92127264.0,1.0,4.7,F,4.5,4.0,REPROVADO,2015,2,8000.0,TODO_EM_ESCOLA_PUBLICA_,F,F,F,F,MAIOR_QUE_4000,55,MAIOR_QUE_45
f8241da5c6b786e1253454b70ceed8ff,M,1995-01-08,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,PARNAMIRIM,EMAUS,GRADUACAO,SISU,2014,1.0,T,57564866,92127264.0,1.0,6.0,F,3.3,30.0,REPROVADO_POR_MEDIA_E_POR_FALTAS,2015,2,1567.0,TODO_EM_ESCOLA_PUBLICA_,F,F,F,F,MAIOR_QUE_1000_ATE_2000,22,MAIOR_QUE_20_ATE_25
a16ed96ee765c2ec436358814f6bc646,M,1993-04-14,BRANCO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NOVA_CRUZ,ZONA_RURAL,GRADUACAO,SISU,2014,1.0,T,57564860,92127264.0,1.0,3.5,F,6.3,2.0,APROVADO_POR_NOTA,2015,2,2000.0,TODO_EM_ESCOLA_PUBLICA_,F,T,F,T,MAIOR_QUE_1000_ATE_2000,24,MAIOR_QUE_20_ATE_25
430325976024d5d1ef77afdcfaab016a,M,1990-04-08,PARDO,RIO_GRANDE_DO_NORTE,NATAL,RIO_GRANDE_DO_NORTE,NATAL,PAJUCARA,GRADUACAO,SISU,2014,1.0,T,57564870,92127264.0,1.0,0.0,F,0.0,0.0,TRANCADO,2015,2,1500.0,TODO_EM_ESCOLA_PUBLICA_,F,F,F,F,MAIOR_QUE_1000_ATE_2000,27,MAIOR_QUE_25_ATE_35
